YY,DD,MM,Time,Country,League,Season,HomeTeam,AwayTeam,HomeCode,AwayCode,HomeScore,AwayScore,MatchbookHomeOdd,MatchbookAwayOdd,PinnacleHomeOdd,PinnacleAwayOdd,Bet365HomeOdd,Bet365AwayOdd
2018,13,Jan,08:30:00 PM,USA,NBA,2017/2018,Los Angeles Clippers,Sacramento Kings,LAC,SAC,126,105,1.29,3.52,1.34,3.6,1.31,3.6
2018,13,Jan,07:00:00 PM,USA,NBA,2017/2018,Dallas Mavericks,Los Angeles Lakers,DAL,LAL,101,107,1.53,2.73,1.53,2.71,1.54,2.65
2018,13,Jan,03:30:00 AM,USA,NBA,2017/2018,Phoenix Suns,Houston Rockets,PHX,HOU,95,112,3.42,1.38,3.31,1.38,3.4,1.33
2018,13,Jan,02:00:00 AM,USA,NBA,2017/2018,Denver Nuggets,Memphis Grizzlies,DEN,MEM,87,78,1.34,3.68,1.35,3.52,1.32,3.5
2018,13,Jan,01:00:00 AM,USA,NBA,2017/2018,Milwaukee Bucks,Golden State Warriors,MIL,GSW,94,108,3.2,1.42,2.69,1.53,2.85,1.44
2018,13,Jan,01:00:00 AM,USA,NBA,2017/2018,Minnesota Timberwolves,New York Knicks,MIN,NYK,118,108,1.28,4.2,1.25,4.46,1.23,4.25
2018,13,Jan,01:00:00 AM,USA,NBA,2017/2018,New Orleans Pelicans,Portland Trail Blazers,NOP,POR,119,113,1.78,2.19,1.8,2.13,1.76,2.1
2018,13,Jan,12:30:00 AM,USA,NBA,2017/2018,Atlanta Hawks,Brooklyn Nets,ATL,BKN,105,110,1.66,2.41,1.62,2.45,1.62,2.4
2018,13,Jan,12:00:00 AM,USA,NBA,2017/2018,Charlotte Hornets,Utah Jazz,CHA,UTA,99,88,1.6,2.55,1.59,2.53,1.57,2.55
2018,13,Jan,12:00:00 AM,USA,NBA,2017/2018,Indiana Pacers,Cleveland Cavaliers,IND,CLE,97,95,2.07,1.89,2.04,1.87,2,1.83
2018,13,Jan,12:00:00 AM,USA,NBA,2017/2018,Washington Wizards,Orlando Magic,WAS,ORL,125,119,1.17,6.1,1.17,5.98,1.15,5.75
2018,12,Jan,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,93,81,2.4,1.68,2.36,1.67,2.3,1.66
2018,12,Jan,03:00:00 AM,USA,NBA,2017/2018,Sacramento Kings,Los Angeles Clippers,SAC,LAC,115,121,2.1,1.84,2.07,1.85,2,1.83
2018,12,Jan,01:00:00 AM,USA,NBA,2017/2018,Toronto Raptors,Cleveland Cavaliers,TOR,CLE,133,99,2.53,1.61,2.53,1.59,2.5,1.58
2018,11,Jan,08:00:00 PM,USA,NBA,2017/2018,Philadelphia 76ers,Boston Celtics,PHI,BOS,103,114,2.24,1.77,2.18,1.77,2.15,1.74
2018,11,Jan,03:30:00 AM,USA,NBA,2017/2018,Golden State Warriors,Los Angeles Clippers,GSW,LAC,106,125,1.04,16.5,1.04,15.91,1.05,11
2018,11,Jan,02:00:00 AM,USA,NBA,2017/2018,Denver Nuggets,Atlanta Hawks,DEN,ATL,97,110,1.24,4.65,1.23,4.69,1.2,4.75
2018,11,Jan,01:00:00 AM,USA,NBA,2017/2018,Houston Rockets,Portland Trail Blazers,HOU,POR,121,112,1.27,4.25,1.28,4.11,1.27,3.9
2018,11,Jan,01:00:00 AM,USA,NBA,2017/2018,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,105,102,1.97,1.85,1.98,1.93,1.95,1.86
2018,11,Jan,01:00:00 AM,USA,NBA,2017/2018,Milwaukee Bucks,Orlando Magic,MIL,ORL,110,103,1.17,6.4,1.16,6.16,1.15,5.75
2018,11,Jan,01:00:00 AM,USA,NBA,2017/2018,Minnesota Timberwolves,Oklahoma City Thunder,MIN,OKC,104,88,1.6,2.55,1.59,2.53,1.57,2.55
2018,11,Jan,12:30:00 AM,USA,NBA,2017/2018,Brooklyn Nets,Detroit Pistons,BKN,DET,80,114,2.13,1.81,2.12,1.81,2.1,1.76
2018,11,Jan,12:30:00 AM,USA,NBA,2017/2018,New York Knicks,Chicago Bulls,NYK,CHI,119,122,1.57,2.46,1.56,2.62,1.55,2.6
2018,11,Jan,12:00:00 AM,USA,NBA,2017/2018,Charlotte Hornets,Dallas Mavericks,CHA,DAL,111,115,1.41,3.26,1.4,3.22,1.38,3.15
2018,11,Jan,12:00:00 AM,USA,NBA,2017/2018,Indiana Pacers,Miami Heat,IND,MIA,106,114,1.53,2.73,1.55,2.65,1.54,2.65
2018,11,Jan,12:00:00 AM,USA,NBA,2017/2018,Washington Wizards,Utah Jazz,WAS,UTA,104,107,1.37,3.48,1.36,3.44,1.32,3.45
2018,10,Jan,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Lakers,Sacramento Kings,LAL,SAC,99,86,1.43,3.2,1.42,3.14,1.4,3.1
2018,10,Jan,01:30:00 AM,USA,NBA,2017/2018,Dallas Mavericks,Orlando Magic,DAL,ORL,114,99,1.42,3.18,1.42,3.14,1.4,3.1
2018,10,Jan,01:00:00 AM,USA,NBA,2017/2018,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,106,117,1.33,3.82,1.32,3.73,1.29,3.7
2018,10,Jan,12:30:00 AM,USA,NBA,2017/2018,Toronto Raptors,Miami Heat,TOR,MIA,89,90,1.5,2.86,1.42,3.14,1.5,2.7
2018,9,Jan,03:30:00 AM,USA,NBA,2017/2018,Golden State Warriors,Denver Nuggets,GSW,DEN,124,114,1.14,5.9,1.15,6.34,1.14,6
2018,9,Jan,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Clippers,Atlanta Hawks,LAC,ATL,108,107,1.58,2.58,1.58,2.56,1.54,2.65
2018,9,Jan,03:00:00 AM,USA,NBA,2017/2018,Sacramento Kings,San Antonio Spurs,SAC,SAS,100,107,2.94,1.4,3.05,1.43,3,1.41
2018,9,Jan,01:00:00 AM,USA,NBA,2017/2018,Chicago Bulls,Houston Rockets,CHI,HOU,107,116,2.8,1.52,2.77,1.51,2.75,1.47
2018,9,Jan,01:00:00 AM,USA,NBA,2017/2018,Minnesota Timberwolves,Cleveland Cavaliers,MIN,CLE,127,99,2,1.85,2.01,1.9,1.95,1.86
2018,9,Jan,01:00:00 AM,USA,NBA,2017/2018,New Orleans Pelicans,Detroit Pistons,NOP,DET,112,109,1.38,3.14,1.4,3.22,1.38,3.15
2018,9,Jan,12:30:00 AM,USA,NBA,2017/2018,Brooklyn Nets,Toronto Raptors,BKN,TOR,113,114,3.64,1.34,3.6,1.34,3.65,1.3
2018,9,Jan,12:00:00 AM,USA,NBA,2017/2018,Indiana Pacers,Milwaukee Bucks,IND,MIL,109,96,1.84,2.1,1.84,2.08,1.83,2
2018,8,Jan,02:30:00 AM,USA,NBA,2017/2018,Los Angeles Lakers,Atlanta Hawks,LAL,ATL,132,113,1.64,2.21,1.73,2.24,1.68,2.25
2018,8,Jan,02:00:00 AM,USA,NBA,2017/2018,Portland Trail Blazers,San Antonio Spurs,POR,SAS,111,110,1.78,2.19,2,1.91,2,1.83
2018,8,Jan,01:00:00 AM,USA,NBA,2017/2018,Phoenix Suns,Oklahoma City Thunder,PHX,OKC,114,100,4,1.22,4.22,1.27,4.2,1.25
2018,8,Jan,12:00:00 AM,USA,NBA,2017/2018,Dallas Mavericks,New York Knicks,DAL,NYK,96,100,1.5,2.63,1.52,2.73,1.52,2.67
2018,7,Jan,08:30:00 PM,USA,NBA,2017/2018,Miami Heat,Utah Jazz,MIA,UTA,103,102,1.56,2.65,1.55,2.65,1.54,2.65
2018,7,Jan,03:00:00 AM,USA,NBA,2017/2018,Sacramento Kings,Denver Nuggets,SAC,DEN,106,98,2.68,1.55,2.65,1.55,2.6,1.55
2018,7,Jan,02:00:00 AM,USA,NBA,2017/2018,Minnesota Timberwolves,New Orleans Pelicans,MIN,NOP,116,98,1.84,2.1,1.83,2.09,1.83,2
2018,7,Jan,01:00:00 AM,USA,NBA,2017/2018,Washington Wizards,Milwaukee Bucks,WAS,MIL,103,110,1.6,2.55,1.59,2.53,1.57,2.55
2018,7,Jan,12:00:00 AM,USA,NBA,2017/2018,Detroit Pistons,Houston Rockets,DET,HOU,108,101,2.99,1.47,2.82,1.49,2.75,1.47
2018,7,Jan,12:00:00 AM,USA,NBA,2017/2018,Indiana Pacers,Chicago Bulls,IND,CHI,125,86,1.51,2.83,1.51,2.75,1.5,2.7
2018,7,Jan,12:00:00 AM,USA,NBA,2017/2018,Orlando Magic,Cleveland Cavaliers,ORL,CLE,127,131,4.7,1.24,4.65,1.24,4.5,1.22
2018,6,Jan,11:00:00 PM,USA,NBA,2017/2018,Brooklyn Nets,Boston Celtics,BKN,BOS,85,87,2.76,1.53,2.75,1.51,2.7,1.5
2018,6,Jan,08:30:00 PM,USA,NBA,2017/2018,Los Angeles Clippers,Golden State Warriors,LAC,GSW,105,121,4.3,1.29,4.22,1.27,4.2,1.25
2018,6,Jan,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Lakers,Charlotte Hornets,LAL,CHA,94,108,2.25,1.74,2.23,1.74,2.2,1.71
2018,6,Jan,03:00:00 AM,USA,NBA,2017/2018,Portland Trail Blazers,Atlanta Hawks,POR,ATL,110,89,1.37,3.46,1.35,3.52,1.34,3.35
2018,6,Jan,02:30:00 AM,USA,NBA,2017/2018,Memphis Grizzlies,Washington Wizards,MEM,WAS,100,102,2.56,1.5,2.66,1.54,2.6,1.55
2018,6,Jan,02:00:00 AM,USA,NBA,2017/2018,Denver Nuggets,Utah Jazz,DEN,UTA,99,91,1.38,3.4,1.36,3.48,1.37,3.2
2018,6,Jan,01:30:00 AM,USA,NBA,2017/2018,Dallas Mavericks,Chicago Bulls,DAL,CHI,124,127,1.57,2.5,1.56,2.59,1.55,2.6
2018,6,Jan,01:30:00 AM,USA,NBA,2017/2018,San Antonio Spurs,Phoenix Suns,SAS,PHX,103,89,1.14,6.7,1.14,6.87,1.11,6.75
2018,6,Jan,01:00:00 AM,USA,NBA,2017/2018,Miami Heat,New York Knicks,MIA,NYK,107,103,1.48,2.75,1.49,2.82,1.47,2.75
2018,6,Jan,01:00:00 AM,USA,NBA,2017/2018,Milwaukee Bucks,Toronto Raptors,MIL,TOR,110,129,1.97,1.95,1.95,1.95,1.95,1.86
2018,6,Jan,12:00:00 AM,USA,NBA,2017/2018,Boston Celtics,Minnesota Timberwolves,BOS,MIN,91,84,1.59,2.47,1.59,2.52,1.57,2.55
2018,6,Jan,12:00:00 AM,USA,NBA,2017/2018,Philadelphia 76ers,Detroit Pistons,PHI,DET,114,78,1.42,3.22,1.43,3.1,1.41,3
2018,5,Jan,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Clippers,Oklahoma City Thunder,LAC,OKC,117,127,1.93,1.86,2,1.91,2,1.83
2018,5,Jan,01:00:00 AM,USA,NBA,2017/2018,Houston Rockets,Golden State Warriors,HOU,GSW,114,124,2.61,1.57,2.59,1.56,2.6,1.55
2018,4,Jan,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Lakers,Oklahoma City Thunder,LAL,OKC,96,133,3.25,1.41,3.27,1.39,3.2,1.37
2018,4,Jan,02:00:00 AM,USA,NBA,2017/2018,Denver Nuggets,Phoenix Suns,DEN,PHX,134,111,1.16,6.4,1.16,6.28,1.14,6
2018,4,Jan,02:00:00 AM,USA,NBA,2017/2018,Utah Jazz,New Orleans Pelicans,UTA,NOP,98,108,1.83,2.11,1.85,2.06,1.83,2
2018,4,Jan,01:30:00 AM,USA,NBA,2017/2018,Dallas Mavericks,Golden State Warriors,DAL,GSW,122,125,3.72,1.34,3.31,1.38,3.25,1.36
2018,4,Jan,01:00:00 AM,USA,NBA,2017/2018,Boston Celtics,Cleveland Cavaliers,BOS,CLE,102,88,1.68,2.37,1.7,2.29,1.68,2.25
2018,4,Jan,01:00:00 AM,USA,NBA,2017/2018,Chicago Bulls,Toronto Raptors,CHI,TOR,115,124,2.76,1.53,2.62,1.56,2.7,1.5
2018,4,Jan,01:00:00 AM,USA,NBA,2017/2018,Milwaukee Bucks,Indiana Pacers,MIL,IND,122,101,1.31,3.88,1.31,3.85,1.3,3.65
2018,4,Jan,12:30:00 AM,USA,NBA,2017/2018,Brooklyn Nets,Minnesota Timberwolves,BKN,MIN,98,97,3.46,1.37,2.99,1.45,3.2,1.37
2018,4,Jan,12:30:00 AM,USA,NBA,2017/2018,Miami Heat,Detroit Pistons,MIA,DET,111,104,1.66,2.4,1.68,2.33,1.66,2.3
2018,4,Jan,12:00:00 AM,USA,NBA,2017/2018,Orlando Magic,Houston Rockets,ORL,HOU,98,116,3.4,1.34,3.5,1.35,3.55,1.31
2018,4,Jan,12:00:00 AM,USA,NBA,2017/2018,Philadelphia 76ers,San Antonio Spurs,PHI,SAS,112,106,1.97,1.95,1.88,2.03,1.86,1.95
2018,4,Jan,12:00:00 AM,USA,NBA,2017/2018,Washington Wizards,New York Knicks,WAS,NYK,121,103,1.27,3.96,1.28,4.11,1.25,4.1
2018,3,Jan,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Clippers,Memphis Grizzlies,LAC,MEM,113,105,1.53,2.73,1.52,2.73,1.5,2.7
2018,3,Jan,03:00:00 AM,USA,NBA,2017/2018,Sacramento Kings,Charlotte Hornets,SAC,CHA,111,131,2.49,1.62,2.47,1.61,2.4,1.62
2018,3,Jan,02:00:00 AM,USA,NBA,2017/2018,Phoenix Suns,Atlanta Hawks,PHX,ATL,104,103,1.78,1.98,1.87,2.04,1.86,1.95
2018,3,Jan,12:30:00 AM,USA,NBA,2017/2018,New York Knicks,San Antonio Spurs,NYK,SAS,91,100,2.59,1.58,2.51,1.6,2.5,1.58
2018,3,Jan,12:00:00 AM,USA,NBA,2017/2018,Cleveland Cavaliers,Portland Trail Blazers,CLE,POR,127,110,1.27,4.25,1.31,3.81,1.29,3.7
2018,2,Jan,01:00:00 AM,USA,NBA,2017/2018,Chicago Bulls,Portland Trail Blazers,CHI,POR,120,124,1.99,1.93,1.99,1.92,2,1.83
2018,2,Jan,01:00:00 AM,USA,NBA,2017/2018,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,114,96,1.16,5.6,1.18,5.74,1.16,5.5
2018,2,Jan,12:30:00 AM,USA,NBA,2017/2018,Brooklyn Nets,Orlando Magic,BKN,ORL,98,95,1.79,2.21,1.77,2.18,1.76,2.1
2018,2,Jan,12:30:00 AM,USA,NBA,2017/2018,Toronto Raptors,Milwaukee Bucks,TOR,MIL,131,127,1.44,3.08,1.43,3.05,1.41,3
2018,1,Jan,03:00:00 AM,USA,NBA,2017/2018,Phoenix Suns,Philadelphia 76ers,PHX,PHI,110,123,2.31,1.71,2.31,1.69,2.25,1.68
2018,1,Jan,12:00:00 AM,USA,NBA,2017/2018,Houston Rockets,Los Angeles Lakers,HOU,LAL,148,142,1.07,11,1.07,10.98,1.06,10
2018,1,Jan,12:00:00 AM,USA,NBA,2017/2018,Los Angeles Clippers,Charlotte Hornets,LAC,CHA,106,98,1.75,2.25,1.74,2.22,1.71,2.2
2018,1,Jan,12:00:00 AM,USA,NBA,2017/2018,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,113,116,1.42,3.18,1.43,3.1,1.41,3
2018,1,Jan,12:00:00 AM,USA,NBA,2017/2018,Sacramento Kings,Memphis Grizzlies,SAC,MEM,96,114,1.68,2.36,1.68,2.34,1.71,2.2
2017,31,Dec,10:30:00 PM,USA,NBA,2017/2018,Boston Celtics,Brooklyn Nets,BOS,BKN,108,105,1.2,5.3,1.21,5,1.19,5
2017,31,Dec,10:00:00 PM,USA,NBA,2017/2018,Indiana Pacers,Minnesota Timberwolves,IND,MIN,90,107,2.21,1.69,2.27,1.71,2.25,1.68
2017,31,Dec,08:30:00 PM,USA,NBA,2017/2018,Washington Wizards,Chicago Bulls,WAS,CHI,114,110,1.38,3.42,1.35,3.5,1.37,3.2
2017,31,Dec,02:00:00 AM,USA,NBA,2017/2018,Denver Nuggets,Philadelphia 76ers,DEN,PHI,102,107,1.34,3.64,1.49,2.84,1.31,3.55
2017,31,Dec,01:30:00 AM,USA,NBA,2017/2018,Golden State Warriors,Memphis Grizzlies,GSW,MEM,141,128,1.1,9.6,1.11,8.36,1.08,8.5
2017,31,Dec,01:00:00 AM,USA,NBA,2017/2018,Utah Jazz,Cleveland Cavaliers,UTA,CLE,104,101,2.49,1.62,2.44,1.63,2.4,1.62
2017,31,Dec,12:30:00 AM,USA,NBA,2017/2018,Atlanta Hawks,Portland Trail Blazers,ATL,POR,104,89,2.43,1.65,2.44,1.63,2.45,1.6
2017,31,Dec,12:00:00 AM,USA,NBA,2017/2018,Detroit Pistons,San Antonio Spurs,DET,SAS,93,79,2.8,1.52,2.73,1.52,2.7,1.5
2017,31,Dec,12:00:00 AM,USA,NBA,2017/2018,New Orleans Pelicans,New York Knicks,NOP,NYK,103,105,1.48,2.94,1.47,2.91,1.45,2.8
2017,31,Dec,12:00:00 AM,USA,NBA,2017/2018,Orlando Magic,Miami Heat,ORL,MIA,111,117,2.02,1.91,2,1.91,1.95,1.86
2017,30,Dec,03:30:00 AM,USA,NBA,2017/2018,Golden State Warriors,Charlotte Hornets,GSW,CHA,100,111,1.15,6.6,1.15,6.45,1.14,6
2017,30,Dec,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,106,121,2.28,1.61,2.4,1.65,2.3,1.66
2017,30,Dec,03:00:00 AM,USA,NBA,2017/2018,Sacramento Kings,Phoenix Suns,SAC,PHX,101,111,1.7,2.14,1.74,2.22,1.74,2.15
2017,30,Dec,01:00:00 AM,USA,NBA,2017/2018,Chicago Bulls,Indiana Pacers,CHI,IND,119,107,1.68,2.36,1.68,2.34,1.66,2.3
2017,30,Dec,01:00:00 AM,USA,NBA,2017/2018,Miami Heat,Brooklyn Nets,MIA,BKN,87,111,1.42,3.16,1.43,3.09,1.38,3.15
2017,30,Dec,01:00:00 AM,USA,NBA,2017/2018,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,120,128,1.41,3.26,1.4,3.22,1.38,3.15
2017,30,Dec,01:00:00 AM,USA,NBA,2017/2018,Oklahoma City Thunder,Milwaukee Bucks,OKC,MIL,95,97,1.27,4.3,1.27,4.26,1.25,4.2
2017,30,Dec,12:30:00 AM,USA,NBA,2017/2018,Toronto Raptors,Atlanta Hawks,TOR,ATL,111,98,1.16,6.3,1.16,6.2,1.14,6
2017,30,Dec,12:00:00 AM,USA,NBA,2017/2018,Washington Wizards,Houston Rockets,WAS,HOU,121,103,1.99,1.81,2,1.91,2.05,1.8
2017,29,Dec,03:30:00 AM,USA,NBA,2017/2018,Portland Trail Blazers,Philadelphia 76ers,POR,PHI,114,110,1.65,2.43,1.68,2.33,1.68,2.25
2017,29,Dec,02:30:00 AM,USA,NBA,2017/2018,San Antonio Spurs,New York Knicks,SAS,NYK,119,107,1.14,7.1,1.13,6.98,1.11,6.75
2017,29,Dec,01:00:00 AM,USA,NBA,2017/2018,Boston Celtics,Houston Rockets,BOS,HOU,99,98,2,1.93,2.1,1.83,2.1,1.76
2017,29,Dec,01:00:00 AM,USA,NBA,2017/2018,Milwaukee Bucks,Minnesota Timberwolves,MIL,MIN,102,96,1.63,2.47,1.64,2.42,1.71,2.2
2017,29,Dec,12:00:00 AM,USA,NBA,2017/2018,Orlando Magic,Detroit Pistons,ORL,DET,102,89,2.63,1.57,2.66,1.54,2.65,1.54
2017,28,Dec,03:30:00 AM,USA,NBA,2017/2018,Golden State Warriors,Utah Jazz,GSW,UTA,126,101,1.14,7.2,1.13,7.22,1.12,6.5
2017,28,Dec,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Lakers,Memphis Grizzlies,LAL,MEM,99,109,1.74,2.28,1.74,2.22,1.71,2.2
2017,28,Dec,03:00:00 AM,USA,NBA,2017/2018,Sacramento Kings,Cleveland Cavaliers,SAC,CLE,109,95,4.9,1.23,4.8,1.23,4.75,1.2
2017,28,Dec,01:00:00 AM,USA,NBA,2017/2018,Chicago Bulls,New York Knicks,CHI,NYK,92,87,1.89,2.03,1.87,2.04,1.8,2.05
2017,28,Dec,01:00:00 AM,USA,NBA,2017/2018,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,128,125,1.5,2.78,1.48,2.86,1.45,2.8
2017,28,Dec,01:00:00 AM,USA,NBA,2017/2018,New Orleans Pelicans,Brooklyn Nets,NOP,BKN,128,113,1.22,5.1,1.21,5,1.2,4.75
2017,28,Dec,01:00:00 AM,USA,NBA,2017/2018,Oklahoma City Thunder,Toronto Raptors,OKC,TOR,124,107,1.6,2.58,1.59,2.53,1.62,2.4
2017,28,Dec,12:30:00 AM,USA,NBA,2017/2018,Atlanta Hawks,Washington Wizards,ATL,WAS,113,99,2.96,1.48,2.93,1.46,2.85,1.44
2017,28,Dec,12:00:00 AM,USA,NBA,2017/2018,Charlotte Hornets,Boston Celtics,CHA,BOS,91,102,2.06,1.88,2,1.91,1.95,1.86
2017,28,Dec,12:00:00 AM,USA,NBA,2017/2018,Indiana Pacers,Dallas Mavericks,IND,DAL,94,98,1.48,2.95,1.48,2.86,1.47,2.75
2017,27,Dec,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Clippers,Sacramento Kings,LAC,SAC,122,95,1.53,2.76,1.52,2.73,1.5,2.7
2017,27,Dec,11:00:00 AM,USA,NBA,2017/2018,Denver Nuggets,Utah Jazz,DEN,UTA,107,83,1.45,3.02,1.45,2.99,1.43,2.9
2017,27,Dec,02:00:00 AM,USA,NBA,2017/2018,Phoenix Suns,Memphis Grizzlies,PHX,MEM,99,97,1.96,1.96,1.95,1.95,1.95,1.86
2017,27,Dec,01:30:00 AM,USA,NBA,2017/2018,San Antonio Spurs,Brooklyn Nets,SAS,BKN,109,97,1.16,6.4,1.14,6.94,1.12,6.5
2017,27,Dec,01:00:00 AM,USA,NBA,2017/2018,Milwaukee Bucks,Chicago Bulls,MIL,CHI,106,115,1.33,3,1.42,3.11,1.4,3.1
2017,27,Dec,12:30:00 AM,USA,NBA,2017/2018,Miami Heat,Orlando Magic,MIA,ORL,107,89,1.39,3.4,1.41,3.15,1.38,3.15
2017,27,Dec,12:00:00 AM,USA,NBA,2017/2018,Dallas Mavericks,Toronto Raptors,DAL,TOR,98,93,2.83,1.51,2.8,1.5,2.8,1.45
2017,27,Dec,12:00:00 AM,USA,NBA,2017/2018,Detroit Pistons,Indiana Pacers,DET,IND,107,83,1.81,2.14,1.8,2.13,1.76,2.1
2017,26,Dec,03:30:00 AM,USA,NBA,2017/2018,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,104,121,2.71,1.54,2.44,1.63,2.5,1.58
2017,26,Dec,01:00:00 AM,USA,NBA,2017/2018,Oklahoma City Thunder,Houston Rockets,OKC,HOU,112,107,2.17,1.79,2.29,1.7,2.3,1.66
2017,25,Dec,10:30:00 PM,USA,NBA,2017/2018,Boston Celtics,Washington Wizards,BOS,WAS,103,111,1.53,2.73,1.54,2.66,1.54,2.65
2017,25,Dec,08:00:00 PM,USA,NBA,2017/2018,Golden State Warriors,Cleveland Cavaliers,GSW,CLE,99,92,1.56,2.67,1.52,2.73,1.5,2.7
2017,25,Dec,05:00:00 PM,USA,NBA,2017/2018,New York Knicks,Philadelphia 76ers,NYK,PHI,98,105,1.71,2.29,1.71,2.27,1.71,2.2
2017,24,Dec,03:00:00 AM,USA,NBA,2017/2018,Sacramento Kings,San Antonio Spurs,SAC,SAS,99,108,3.7,1.35,3.69,1.33,3.55,1.31
2017,24,Dec,02:30:00 AM,USA,NBA,2017/2018,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,92,95,1.72,2.28,1.69,2.3,1.66,2.3
2017,24,Dec,02:00:00 AM,USA,NBA,2017/2018,Phoenix Suns,Minnesota Timberwolves,PHX,MIN,106,115,3.74,1.33,3.69,1.33,3.6,1.31
2017,24,Dec,01:30:00 AM,USA,NBA,2017/2018,Golden State Warriors,Denver Nuggets,GSW,DEN,81,96,1.27,4.45,1.25,4.46,1.22,4.5
2017,24,Dec,01:00:00 AM,USA,NBA,2017/2018,Memphis Grizzlies,Los Angeles Clippers,MEM,LAC,115,112,2.02,1.91,2,1.91,1.95,1.86
2017,24,Dec,01:00:00 AM,USA,NBA,2017/2018,Miami Heat,New Orleans Pelicans,MIA,NOP,94,109,2.88,1.49,2.84,1.49,2.8,1.45
2017,24,Dec,01:00:00 AM,USA,NBA,2017/2018,Utah Jazz,Oklahoma City Thunder,UTA,OKC,89,103,1.88,2.04,1.91,2,1.86,1.95
2017,24,Dec,12:30:00 AM,USA,NBA,2017/2018,Atlanta Hawks,Dallas Mavericks,ATL,DAL,112,107,2.12,1.83,2.09,1.83,2.05,1.8
2017,24,Dec,12:30:00 AM,USA,NBA,2017/2018,Boston Celtics,Chicago Bulls,BOS,CHI,117,92,1.38,3.44,1.37,3.4,1.35,3.3
2017,24,Dec,12:00:00 AM,USA,NBA,2017/2018,Charlotte Hornets,Milwaukee Bucks,CHA,MIL,111,106,2.28,1.72,2.24,1.73,2.2,1.71
2017,24,Dec,12:00:00 AM,USA,NBA,2017/2018,Indiana Pacers,Brooklyn Nets,IND,BKN,123,119,1.22,5.2,1.21,5,1.15,5.75
2017,24,Dec,12:00:00 AM,USA,NBA,2017/2018,Washington Wizards,Orlando Magic,WAS,ORL,130,103,1.16,6.8,1.13,7.04,1.11,7
2017,23,Dec,10:00:00 PM,USA,NBA,2017/2018,Toronto Raptors,Philadelphia 76ers,TOR,PHI,102,86,1.25,4.65,1.23,4.8,1.22,4.5
2017,23,Dec,03:30:00 AM,USA,NBA,2017/2018,Golden State Warriors,Los Angeles Lakers,GSW,LAL,113,106,1.19,5.6,1.19,5.5,1.16,5.5
2017,23,Dec,03:00:00 AM,USA,NBA,2017/2018,Portland Trail Blazers,Denver Nuggets,POR,DEN,85,102,1.89,2.03,1.88,2.03,1.83,2
2017,23,Dec,01:00:00 AM,USA,NBA,2017/2018,Houston Rockets,Los Angeles Clippers,HOU,LAC,118,128,1.14,7.4,1.14,6.87,1.12,6.5
2017,23,Dec,01:00:00 AM,USA,NBA,2017/2018,Miami Heat,Dallas Mavericks,MIA,DAL,113,101,1.83,2.11,1.81,2.11,1.8,2.05
2017,23,Dec,01:00:00 AM,USA,NBA,2017/2018,Milwaukee Bucks,Charlotte Hornets,MIL,CHA,109,104,1.5,2.84,1.51,2.77,1.5,2.7
2017,23,Dec,01:00:00 AM,USA,NBA,2017/2018,Oklahoma City Thunder,Atlanta Hawks,OKC,ATL,120,117,1.16,6.4,1.17,5.8,1.15,5.75
2017,23,Dec,12:30:00 AM,USA,NBA,2017/2018,Brooklyn Nets,Washington Wizards,BKN,WAS,119,84,2.88,1.49,2.82,1.49,2.75,1.47
2017,23,Dec,12:00:00 AM,USA,NBA,2017/2018,Detroit Pistons,New York Knicks,DET,NYK,104,101,1.38,3.42,1.42,3.11,1.4,3.05
2017,23,Dec,12:00:00 AM,USA,NBA,2017/2018,Orlando Magic,New Orleans Pelicans,ORL,NOP,97,111,3.02,1.45,2.91,1.47,2.85,1.44
2017,22,Dec,03:30:00 AM,USA,NBA,2017/2018,Utah Jazz,San Antonio Spurs,UTA,SAS,100,89,2.35,1.65,2.44,1.63,2.4,1.62
2017,22,Dec,02:00:00 AM,USA,NBA,2017/2018,Phoenix Suns,Memphis Grizzlies,PHX,MEM,97,95,2.16,1.8,2.12,1.81,2.05,1.8
2017,22,Dec,01:00:00 AM,USA,NBA,2017/2018,New York Knicks,Boston Celtics,NYK,BOS,102,93,2.39,1.67,2.18,1.77,2.15,1.74
