,id,location,scoreAway,scoreHome,scoreQuarters,season,statsAway.Ast,statsAway.Blk,statsAway.BlkAgainst,statsAway.DefReb,statsAway.Ejections,statsAway.Fg2PtAtt,statsAway.Fg2PtMade,statsAway.Fg2PtPct,statsAway.Fg3PtAtt,statsAway.Fg3PtMade,statsAway.Fg3PtPct,statsAway.FgAtt,statsAway.FgMade,statsAway.FgPct,statsAway.FoulFlag1,statsAway.FoulFlag1Drawn,statsAway.FoulFlag2,statsAway.FoulFlag2Drawn,statsAway.FoulPers,statsAway.FoulPersDrawn,statsAway.FoulTech,statsAway.FoulTechDrawn,statsAway.Fouls,statsAway.FoulsDrawn,statsAway.FtAtt,statsAway.FtMade,statsAway.FtPct,statsAway.Losses,statsAway.OffReb,statsAway.PlusMinus,statsAway.Pts,statsAway.PtsAgainst,statsAway.Reb,statsAway.Stl,statsAway.Tov,statsAway.WinPct,statsAway.Wins,statsHome.Ast,statsHome.Blk,statsHome.BlkAgainst,statsHome.DefReb,statsHome.Ejections,statsHome.Fg2PtAtt,statsHome.Fg2PtMade,statsHome.Fg2PtPct,statsHome.Fg3PtAtt,statsHome.Fg3PtMade,statsHome.Fg3PtPct,statsHome.FgAtt,statsHome.FgMade,statsHome.FgPct,statsHome.FoulFlag1,statsHome.FoulFlag1Drawn,statsHome.FoulFlag2,statsHome.FoulFlag2Drawn,statsHome.FoulPers,statsHome.FoulPersDrawn,statsHome.FoulTech,statsHome.FoulTechDrawn,statsHome.Fouls,statsHome.FoulsDrawn,statsHome.FtAtt,statsHome.FtMade,statsHome.FtPct,statsHome.Losses,statsHome.OffReb,statsHome.PlusMinus,statsHome.Pts,statsHome.PtsAgainst,statsHome.Reb,statsHome.Stl,statsHome.Tov,statsHome.WinPct,statsHome.Wins,teamAwayCode,teamHomeCode,time,time2,day,day2,MatchbookHomeOdd,MatchbookAwayOdd,PinnacleHomeOdd,PinnacleAwayOdd,Bet365HomeOdd,Bet365AwayOdd,gamesPlayedHome,gamesPlayedAway,totalGamesHome,totalWinsHome,homeGamesHome,homeWinsHome,awayGamesHome,awayWinsHome,percentageTotalWinHome,percentageHomeWinHome,percentageAwayWinHome,totalGamesAway,totalWinsAway,homeGamesAway,homeWinsAway,awayGamesAway,awayWinsAway,percentageTotalWinAway,percentageHomeWinAway,percentageAwayWinAway,lastGame1WinHome,lastGame1AtHomeHome,lastGame2WinHome,lastGame2AtHomeHome,lastGame3WinHome,lastGame3AtHomeHome,lastGame4WinHome,lastGame4AtHomeHome,lastGame5WinHome,lastGame5AtHomeHome,lastGame1WinAway,lastGame1AtHomeAway,lastGame2WinAway,lastGame2AtHomeAway,lastGame3WinAway,lastGame3AtHomeAway,lastGame4WinAway,lastGame4AtHomeAway,lastGame5WinAway,lastGame5AtHomeAway,statsHome.seasonTotalPossessions,statsHome.last5TotalPossessions,statsHome.seasonTotalPoints,statsHome.last5TotalPoints,statsHome.seasonOffensiveRating,statsHome.last5OffensiveRating,statsHome.seasonDefensiveRating,statsHome.last5DefensiveRating,statsAway.seasonTotalPossessions,statsAway.last5TotalPossessions,statsAway.seasonTotalPoints,statsAway.last5TotalPoints,statsAway.seasonOffensiveRating,statsAway.last5OffensiveRating,statsAway.seasonDefensiveRating,statsAway.last5DefensiveRating,homeWin
822,42903,TD Garden,121,99,"[{'number': 1, 'scoreHome': 32, 'scoreAway': 31}, {'number': 2, 'scoreHome': 20, 'scoreAway': 33}, {'number': 3, 'scoreHome': 22, 'scoreAway': 31}, {'number': 4, 'scoreHome': 25, 'scoreAway': 26}]",2017,22,6,4,38,0,54,29,53.7,30,16,53.3,84,45,53.6,0,0,0,0,20,14,20,0,20,14,20,15,75.0,0,10,22,121,99,48,7,11,1.000,1,22,4,6,34,0,51,26,51.0,38,10,26.3,89,36,40.4,0,0,0,0,14,20,14,0,14,20,22,17,77.3,1,20,-22,99,121,54,3,14,0.000,0,CLE,BOS,2018-02-11 15:30:00,2018-02-12 15:30:00,20180211,20180212,,,,,,,26,25,24,14,14,8,10,6,0.583,0.571,0.6,24,10,10,7,14,3,0.417,0.7,0.214,False,True,False,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,2206.6,464.6,2432,522,110.21,112.35,108.36,108.48,2276.2,474.0,2698,579,118.53,122.15,114.05,118.57,False
823,42904,Philips Arena,115,118,"[{'number': 1, 'scoreHome': 28, 'scoreAway': 23}, {'number': 2, 'scoreHome': 27, 'scoreAway': 33}, {'number': 3, 'scoreHome': 27, 'scoreAway': 24}, {'number': 4, 'scoreHome': 36, 'scoreAway': 35}]",2017,30,4,3,32,0,50,25,50.0,33,13,39.4,83,38,45.8,0,0,0,0,28,26,28,0,30,26,33,26,78.8,1,18,-3,115,118,50,6,15,0.000,0,27,3,4,34,0,49,28,57.1,29,10,34.5,78,38,48.7,0,0,0,0,26,28,26,1,26,28,37,32,86.5,0,13,3,118,115,47,10,13,1.000,1,DET,ATL,2018-02-11 15:30:00,2018-02-12 15:30:00,20180211,20180212,,,,,,,26,24,25,11,14,8,11,3,0.44,0.571,0.273,22,9,14,8,8,1,0.409,0.571,0.125,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,2312.6,463.8,2667,530,115.32,114.27,113.25,110.39,2017.2,457.4,2321,546,115.06,119.37,110.5,114.12,True
824,42905,Bankers Life Fieldhouse,113,121,"[{'number': 1, 'scoreHome': 36, 'scoreAway': 37}, {'number': 2, 'scoreHome': 32, 'scoreAway': 25}, {'number': 3, 'scoreHome': 26, 'scoreAway': 22}, {'number': 4, 'scoreHome': 27, 'scoreAway': 29}]",2017,27,3,5,34,0,58,32,55.2,35,9,25.7,93,41,44.1,0,0,0,0,18,16,18,0,19,16,25,22,88.0,1,17,-8,113,121,51,8,11,0.000,0,27,5,3,38,0,66,35,53.0,28,12,42.9,94,47,50.0,0,0,0,0,16,18,16,0,17,18,22,15,68.2,0,20,8,121,113,58,7,13,1.000,1,NYK,IND,2018-02-11 17:00:00,2018-02-12 17:00:00,20180211,20180212,,,,,,,26,24,25,14,14,10,11,4,0.56,0.714,0.364,24,7,7,2,17,5,0.292,0.286,0.294,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,2267.2,445.0,2689,531,118.6,119.33,113.62,118.43,2233.2,457.0,2592,501,116.07,109.63,110.83,103.94,True
825,42906,Target Center,106,111,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 29}, {'number': 2, 'scoreHome': 33, 'scoreAway': 25}, {'number': 3, 'scoreHome': 19, 'scoreAway': 26}, {'number': 4, 'scoreHome': 36, 'scoreAway': 26}]",2017,17,2,5,30,0,63,32,50.8,25,10,40.0,88,42,47.7,0,0,0,0,23,17,23,0,23,17,17,12,70.6,1,20,-5,106,111,50,12,18,0.000,0,29,5,2,31,0,50,28,56.0,24,9,37.5,74,37,50.0,0,0,0,0,17,23,17,0,17,23,32,28,87.5,0,11,5,111,106,42,10,16,1.000,1,SAC,MIN,2018-02-11 19:00:00,2018-02-12 19:00:00,20180211,20180212,,,,,,,24,23,24,13,10,10,14,3,0.542,1.0,0.214,21,5,12,3,9,2,0.238,0.25,0.222,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,True,True,2178.8,462.0,2681,589,123.05,127.49,114.1,119.26,1906.4,457.0,2213,523,116.08,114.44,115.3,117.07,True
826,42907,Toyota Center,97,104,"[{'number': 1, 'scoreHome': 27, 'scoreAway': 19}, {'number': 2, 'scoreHome': 30, 'scoreAway': 36}, {'number': 3, 'scoreHome': 30, 'scoreAway': 20}, {'number': 4, 'scoreHome': 17, 'scoreAway': 22}]",2017,26,4,7,42,0,62,28,45.2,31,10,32.3,93,38,40.9,0,0,0,0,25,18,25,0,25,18,16,11,68.8,1,19,-7,97,104,61,6,14,0.000,0,15,7,4,41,0,33,21,63.6,45,13,28.9,78,34,43.6,0,0,0,0,18,25,18,0,18,25,33,23,69.7,0,12,7,104,97,53,9,9,1.000,1,DAL,HOU,2018-02-11 19:00:00,2018-02-12 19:00:00,20180211,20180212,,,,,,,22,25,20,14,8,7,12,7,0.7,0.875,0.583,24,8,12,3,12,5,0.333,0.25,0.417,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,True,1882.2,455.8,2220,544,117.95,119.35,116.73,120.23,2196.8,457.2,2572,563,117.08,123.14,117.08,119.64,True
827,42908,Chesapeake Energy Arena,92,110,"[{'number': 1, 'scoreHome': 35, 'scoreAway': 18}, {'number': 2, 'scoreHome': 39, 'scoreAway': 36}, {'number': 3, 'scoreHome': 21, 'scoreAway': 26}, {'number': 4, 'scoreHome': 15, 'scoreAway': 12}]",2017,21,5,3,37,0,54,26,48.2,28,6,21.4,82,32,39.0,0,0,0,0,32,23,32,0,33,23,24,22,91.7,1,22,-18,92,110,59,4,17,0.000,0,21,3,5,30,0,40,18,45.0,37,16,43.2,77,34,44.2,0,0,0,0,23,32,23,0,23,32,40,26,65.0,0,20,18,110,92,50,6,9,1.000,1,MEM,OKL,2018-02-11 19:00:00,2018-02-12 19:00:00,20180211,20180212,,,,,,,24,24,23,13,12,7,11,6,0.565,0.583,0.545,24,10,12,8,12,2,0.417,0.667,0.167,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,2094.2,485.4,2467,542,117.8,111.66,117.09,113.72,2144.0,437.0,2516,506,117.35,115.79,113.25,105.95,True
828,42909,Moda Center,115,96,"[{'number': 1, 'scoreHome': 26, 'scoreAway': 19}, {'number': 2, 'scoreHome': 18, 'scoreAway': 24}, {'number': 3, 'scoreHome': 19, 'scoreAway': 38}, {'number': 4, 'scoreHome': 33, 'scoreAway': 34}]",2017,23,4,4,43,0,62,28,45.2,26,13,50.0,88,41,46.6,0,0,0,0,22,22,22,0,23,22,22,20,90.9,0,17,19,115,96,61,8,13,1.000,1,16,4,4,31,0,56,24,42.9,25,9,36.0,81,33,40.7,0,0,0,0,22,22,22,1,22,22,25,21,84.0,1,9,-19,96,115,40,7,13,0.000,0,UTA,POR,2018-02-11 21:00:00,2018-02-12 21:00:00,20180211,20180212,,,,,,,24,24,23,14,8,8,15,6,0.609,1.0,0.4,22,13,8,5,14,8,0.591,0.625,0.571,False,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,2133.4,460.2,2527,547,118.45,118.86,114.32,111.47,2037.0,466.0,2311,534,113.45,114.59,112.08,122.96,False
829,42910,Wells Fargo Center,92,108,"[{'number': 1, 'scoreHome': 31, 'scoreAway': 21}, {'number': 2, 'scoreHome': 26, 'scoreAway': 34}, {'number': 3, 'scoreHome': 29, 'scoreAway': 24}, {'number': 4, 'scoreHome': 22, 'scoreAway': 13}]",2017,16,3,5,29,0,54,25,46.3,24,6,25.0,78,31,39.7,0,0,0,0,22,22,22,0,22,22,28,24,85.7,1,18,-16,92,108,47,5,19,0.000,0,27,5,3,33,0,55,31,56.4,19,10,52.6,74,41,55.4,0,0,0,0,22,22,22,0,23,22,24,16,66.7,0,12,16,108,92,45,13,17,1.000,1,NYK,PHI,2018-02-12 19:00:00,2018-02-13 19:00:00,20180212,20180213,,,,,,,23,25,20,13,10,9,10,4,0.65,0.9,0.4,25,7,7,2,18,5,0.28,0.286,0.278,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,1864.0,459.4,2158,521,115.77,113.41,108.64,106.01,2329.0,458.8,2713,511,116.49,111.38,111.12,107.45,True
830,42911,The Palace of Auburn Hills,118,103,"[{'number': 1, 'scoreHome': 31, 'scoreAway': 32}, {'number': 2, 'scoreHome': 21, 'scoreAway': 28}, {'number': 3, 'scoreHome': 28, 'scoreAway': 35}, {'number': 4, 'scoreHome': 23, 'scoreAway': 23}]",2017,31,7,3,47,0,66,30,45.4,34,14,41.2,100,44,44.0,0,0,0,0,25,19,25,0,25,19,16,16,100.0,0,14,15,118,103,61,6,11,1.000,1,18,3,7,41,0,60,26,43.3,35,9,25.7,95,35,36.8,0,0,0,0,19,25,19,0,21,25,32,24,75.0,1,21,-15,103,118,63,5,14,0.000,0,NOP,DET,2018-02-12 19:00:00,2018-02-13 19:00:00,20180212,20180213,,,,,,,25,24,23,11,15,10,8,1,0.478,0.667,0.125,23,12,11,6,12,6,0.522,0.545,0.5,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,2102.0,457.2,2445,536,116.32,117.24,111.23,112.42,2211.2,510.4,2549,594,115.28,116.38,114.96,113.05,False
831,42912,Barclays Center,114,101,"[{'number': 1, 'scoreHome': 22, 'scoreAway': 34}, {'number': 2, 'scoreHome': 29, 'scoreAway': 32}, {'number': 3, 'scoreHome': 16, 'scoreAway': 24}, {'number': 4, 'scoreHome': 34, 'scoreAway': 24}]",2017,19,6,6,37,0,69,42,60.9,16,6,37.5,85,48,56.5,0,0,0,0,14,15,14,0,14,15,14,12,85.7,0,11,13,114,101,48,8,15,1.000,1,27,6,6,28,0,49,29,59.2,40,12,30.0,89,41,46.1,0,0,0,0,15,14,15,0,16,14,10,7,70.0,1,14,-13,101,114,42,10,12,0.000,0,LAC,BRO,2018-02-12 19:30:00,2018-02-13 19:30:00,20180212,20180213,,,,,,,27,25,27,7,13,4,14,3,0.259,0.308,0.214,24,16,14,9,10,7,0.667,0.643,0.7,False,True,False,True,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,True,2533.8,479.4,2905,549,114.65,114.52,114.37,120.57,2299.2,481.6,2621,527,114.0,109.43,114.74,108.39,False
832,42913,KeyBank Center,101,105,"[{'number': 1, 'scoreHome': 30, 'scoreAway': 27}, {'number': 2, 'scoreHome': 23, 'scoreAway': 24}, {'number': 3, 'scoreHome': 24, 'scoreAway': 20}, {'number': 4, 'scoreHome': 28, 'scoreAway': 30}]",2017,24,7,3,34,0,53,27,50.9,31,10,32.3,84,37,44.0,0,0,0,0,18,13,18,0,19,13,19,17,89.5,1,10,-4,101,105,44,8,8,0.000,0,25,3,7,39,0,56,31,55.4,32,9,28.1,88,40,45.4,0,0,0,0,13,18,13,0,14,18,21,16,76.2,0,19,4,105,101,58,5,11,1.000,1,ORL,CHI,2018-02-12 20:00:00,2018-02-13 20:00:00,20180212,20180213,,,,,,,24,25,26,9,12,5,14,4,0.346,0.417,0.286,21,7,10,6,11,1,0.333,0.6,0.091,False,True,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,2496.0,461.6,2916,545,116.83,118.07,113.82,113.3,1944.6,453.6,2340,537,120.33,118.39,113.91,116.62,True
833,42914,Vivint Smart Home Arena,99,101,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 22}, {'number': 2, 'scoreHome': 29, 'scoreAway': 26}, {'number': 3, 'scoreHome': 15, 'scoreAway': 29}, {'number': 4, 'scoreHome': 32, 'scoreAway': 22}]",2017,23,8,5,40,0,60,32,53.3,25,6,24.0,85,38,44.7,0,0,0,0,24,24,24,0,24,24,25,17,68.0,1,17,-2,99,101,57,5,11,0.000,0,15,5,8,38,0,60,24,40.0,24,11,45.8,84,35,41.7,0,0,0,0,24,24,24,0,24,24,30,20,66.7,0,18,2,101,99,57,7,9,1.000,1,SAS,UTA,2018-02-12 21:00:00,2018-02-13 21:00:00,20180212,20180213,,,,,,,25,27,23,13,9,5,14,8,0.565,0.556,0.571,26,14,12,8,14,6,0.538,0.667,0.429,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,2116.0,461.6,2407,510,113.75,110.49,113.8,120.02,2347.4,467.0,2619,505,111.57,108.14,110.46,121.2,True
834,42915,Oracle Arena,83,129,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 24}, {'number': 2, 'scoreHome': 37, 'scoreAway': 21}, {'number': 3, 'scoreHome': 37, 'scoreAway': 26}, {'number': 4, 'scoreHome': 30, 'scoreAway': 12}]",2017,13,3,16,32,0,72,30,41.7,23,3,13.0,95,33,34.7,0,0,0,0,17,18,17,0,18,18,22,14,63.6,1,24,-46,83,129,56,2,15,0.000,0,36,16,3,46,0,63,41,65.1,26,11,42.3,89,52,58.4,0,0,0,0,18,17,18,0,18,17,21,14,66.7,0,12,46,129,83,58,8,11,1.000,1,PHX,GSW,2018-02-12 22:30:00,2018-02-13 22:30:00,20180212,20180213,,,,,,,26,26,26,17,14,9,12,8,0.654,0.643,0.667,24,7,14,5,10,2,0.292,0.357,0.2,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,2494.2,480.6,2971,586,119.12,121.93,118.07,116.1,2204.6,472.8,2506,518,113.67,109.56,118.16,115.91,True
835,42916,Air Canada Center,112,115,"[{'number': 1, 'scoreHome': 28, 'scoreAway': 24}, {'number': 2, 'scoreHome': 29, 'scoreAway': 31}, {'number': 3, 'scoreHome': 41, 'scoreAway': 26}, {'number': 4, 'scoreHome': 17, 'scoreAway': 31}]",2017,24,3,3,42,0,57,30,52.6,29,12,41.4,86,42,48.8,0,0,0,0,18,19,18,0,18,19,19,16,84.2,1,13,-3,112,115,55,5,16,0.000,0,24,3,3,34,0,55,29,52.7,35,13,37.1,90,42,46.7,0,0,0,0,19,18,19,0,19,18,23,18,78.3,0,11,3,115,112,45,7,8,1.000,1,MIA,TOR,2018-02-13 19:00:00,2018-02-14 19:00:00,20180213,20180214,,,,,,,26,25,27,19,16,13,11,6,0.704,0.812,0.545,24,13,12,7,12,6,0.542,0.583,0.5,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,2535.2,464.6,2978,526,117.47,113.22,112.14,109.77,2159.0,455.8,2431,515,112.6,112.99,112.0,111.67,True
836,42917,Chesapeake Energy Arena,120,112,"[{'number': 1, 'scoreHome': 28, 'scoreAway': 29}, {'number': 2, 'scoreHome': 29, 'scoreAway': 33}, {'number': 3, 'scoreHome': 30, 'scoreAway': 29}, {'number': 4, 'scoreHome': 25, 'scoreAway': 29}]",2017,24,4,3,32,0,52,29,55.8,36,16,44.4,88,45,51.1,0,0,0,0,27,21,27,0,27,21,22,14,63.6,0,18,8,120,112,50,6,7,1.000,1,23,3,4,33,0,55,29,52.7,35,11,31.4,90,40,44.4,0,0,0,0,21,27,21,0,22,27,30,21,70.0,1,27,-8,112,120,60,6,9,0.000,0,CLE,OKL,2018-02-13 20:00:00,2018-02-14 20:00:00,20180213,20180214,,,,,,,25,26,24,14,13,8,11,6,0.583,0.615,0.545,25,11,10,7,15,4,0.44,0.7,0.267,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,True,False,2176.2,465.4,2577,552,118.42,118.61,116.9,113.88,2368.0,469.6,2797,553,118.12,117.76,114.74,121.17,False
837,42918,Target Center,126,108,"[{'number': 1, 'scoreHome': 31, 'scoreAway': 23}, {'number': 2, 'scoreHome': 19, 'scoreAway': 31}, {'number': 3, 'scoreHome': 30, 'scoreAway': 30}, {'number': 4, 'scoreHome': 28, 'scoreAway': 42}]",2017,25,4,4,32,0,36,19,52.8,47,22,46.8,83,41,49.4,0,0,0,0,23,20,23,0,24,20,29,22,75.9,0,14,18,126,108,46,1,6,1.000,1,22,4,4,35,0,61,34,55.7,23,6,26.1,84,40,47.6,0,0,0,0,20,23,20,0,21,23,23,22,95.6,1,12,-18,108,126,48,3,8,0.000,0,HOU,MIN,2018-02-13 20:00:00,2018-02-14 20:00:00,20180213,20180214,,,,,,,25,23,25,14,11,11,14,3,0.56,1.0,0.214,20,15,7,6,13,9,0.75,0.857,0.692,True,True,True,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,False,2270.6,469.4,2792,591,122.96,125.91,114.15,117.81,1868.8,445.8,2210,529,118.26,118.66,119.65,125.84,False
838,42919,BMO Bradley Harris Center,92,97,"[{'number': 1, 'scoreHome': 21, 'scoreAway': 24}, {'number': 2, 'scoreHome': 20, 'scoreAway': 19}, {'number': 3, 'scoreHome': 33, 'scoreAway': 18}, {'number': 4, 'scoreHome': 23, 'scoreAway': 31}]",2017,21,6,10,37,0,51,21,41.2,35,12,34.3,86,33,38.4,0,0,0,0,14,18,14,1,15,18,20,14,70.0,1,21,-5,92,97,58,7,12,0.000,0,23,10,6,38,0,63,30,47.6,25,8,32.0,88,38,43.2,0,0,0,0,18,14,18,0,19,14,17,13,76.5,0,17,5,97,92,55,6,10,1.000,1,ATL,MIL,2018-02-13 20:00:00,2018-02-14 20:00:00,20180213,20180214,,,,,,,26,27,25,14,11,7,14,7,0.56,0.636,0.5,28,12,17,9,11,3,0.429,0.529,0.273,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,2252.8,449.6,2608,470,115.77,104.54,113.59,110.77,2590.0,471.2,2984,537,115.21,113.96,114.36,114.81,True
839,42920,American Airlines Center,114,109,"[{'number': 1, 'scoreHome': 16, 'scoreAway': 29}, {'number': 2, 'scoreHome': 28, 'scoreAway': 36}, {'number': 3, 'scoreHome': 27, 'scoreAway': 23}, {'number': 4, 'scoreHome': 38, 'scoreAway': 26}]",2017,30,4,4,36,0,58,35,60.3,29,12,41.4,87,47,54.0,0,0,0,0,19,15,19,0,19,15,12,8,66.7,0,11,5,114,109,47,6,9,1.000,1,29,4,4,33,0,43,23,53.5,40,15,37.5,83,38,45.8,0,0,0,0,15,19,15,0,15,19,23,18,78.3,1,14,-5,109,114,47,4,9,0.000,0,SAC,DAL,2018-02-13 20:30:00,2018-02-14 20:30:00,20180213,20180214,,,,,,,26,24,26,9,12,4,14,5,0.346,0.333,0.357,23,5,13,3,10,2,0.217,0.231,0.2,True,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,2381.6,465.8,2789,583,117.11,125.16,114.71,112.92,2087.6,458.6,2424,518,116.11,112.95,116.02,119.28,False
840,42921,Pepsi Center,109,117,"[{'number': 1, 'scoreHome': 30, 'scoreAway': 32}, {'number': 2, 'scoreHome': 28, 'scoreAway': 29}, {'number': 3, 'scoreHome': 29, 'scoreAway': 29}, {'number': 4, 'scoreHome': 30, 'scoreAway': 19}]",2017,24,7,3,34,0,60,38,63.3,22,6,27.3,82,44,53.7,0,0,0,0,22,18,22,0,22,18,22,15,68.2,1,18,-8,109,117,52,6,18,0.000,0,29,3,7,27,0,61,36,59.0,32,10,31.2,93,46,49.5,0,0,0,0,18,22,18,0,18,22,18,15,83.3,0,16,8,117,109,43,10,11,1.000,1,SAS,DEN,2018-02-13 22:30:00,2018-02-14 22:30:00,20180213,20180214,,,,,,,26,28,23,13,14,11,9,2,0.565,0.786,0.222,27,14,12,8,15,6,0.519,0.667,0.4,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,False,2126.2,467.4,2516,585,118.33,125.16,110.81,116.17,2434.4,464.4,2720,521,111.73,112.19,110.58,119.94,True
841,42922,The Palace of Auburn Hills,98,104,"[{'number': 1, 'scoreHome': 22, 'scoreAway': 14}, {'number': 2, 'scoreHome': 23, 'scoreAway': 19}, {'number': 3, 'scoreHome': 37, 'scoreAway': 28}, {'number': 4, 'scoreHome': 22, 'scoreAway': 37}]",2017,25,4,5,37,0,56,32,57.1,33,6,18.2,89,38,42.7,0,0,0,0,21,18,21,0,22,18,19,16,84.2,1,13,-6,98,104,50,9,11,0.000,0,26,5,4,41,0,50,22,44.0,33,13,39.4,83,35,42.2,0,0,0,0,18,21,18,0,18,21,25,21,84.0,0,15,6,104,98,56,3,16,1.000,1,ATL,DET,2018-02-14 19:00:00,2018-02-15 19:00:00,20180214,20180215,,,,,,,26,28,24,11,16,10,8,1,0.458,0.625,0.125,29,12,17,9,12,3,0.414,0.529,0.25,False,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,2202.8,471.2,2548,535,115.67,113.54,111.49,112.48,2677.8,468.6,3081,526,115.06,112.25,114.05,117.58,True
842,42923,Amway Center,104,102,"[{'number': 1, 'scoreHome': 26, 'scoreAway': 20}, {'number': 2, 'scoreHome': 27, 'scoreAway': 34}, {'number': 3, 'scoreHome': 25, 'scoreAway': 31}, {'number': 4, 'scoreHome': 24, 'scoreAway': 19}]",2017,26,4,0,38,0,58,25,43.1,30,13,43.3,88,38,43.2,0,0,0,0,15,17,15,0,15,17,19,15,79.0,0,10,2,104,102,48,14,12,1.000,1,21,0,4,44,0,49,21,42.9,37,15,40.5,86,36,41.9,0,0,0,0,17,15,17,0,17,15,17,15,88.2,1,14,-2,102,104,58,7,20,0.000,0,CHA,ORL,2018-02-14 19:00:00,2018-02-15 19:00:00,20180214,20180215,,,,,,,26,26,25,8,13,6,12,2,0.32,0.462,0.167,25,12,11,6,14,6,0.48,0.545,0.429,True,False,False,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,2306.6,455.4,2728,534,118.27,117.26,114.97,113.97,2305.6,470.6,2695,572,116.89,121.55,116.2,116.87,False
843,42924,Wells Fargo Center,102,104,"[{'number': 1, 'scoreHome': 20, 'scoreAway': 29}, {'number': 2, 'scoreHome': 19, 'scoreAway': 33}, {'number': 3, 'scoreHome': 34, 'scoreAway': 19}, {'number': 4, 'scoreHome': 31, 'scoreAway': 21}]",2017,23,5,2,31,0,50,24,48.0,27,11,40.7,77,35,45.4,0,0,0,0,21,23,21,0,21,23,29,21,72.4,1,10,-2,102,104,41,9,10,0.000,0,25,2,5,40,0,57,30,52.6,35,9,25.7,92,39,42.4,0,0,0,0,23,21,23,0,26,21,25,17,68.0,0,30,2,104,102,70,6,17,1.000,1,MIA,PHI,2018-02-14 19:00:00,2018-02-15 19:00:00,20180214,20180215,,,,,,,24,26,22,14,11,10,11,4,0.636,0.909,0.364,25,13,12,7,13,6,0.52,0.583,0.462,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False,2041.6,465.2,2366,536,115.89,115.22,108.2,101.46,2255.2,463.0,2546,527,112.89,113.82,112.19,113.17,True
844,42925,Barclays Center,108,103,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 22}, {'number': 2, 'scoreHome': 31, 'scoreAway': 32}, {'number': 3, 'scoreHome': 25, 'scoreAway': 19}, {'number': 4, 'scoreHome': 24, 'scoreAway': 35}]",2017,20,7,2,39,0,75,33,44.0,15,6,40.0,90,39,43.3,0,0,0,0,20,20,20,0,20,20,28,24,85.7,0,18,5,108,103,57,10,9,1.000,1,24,2,7,37,0,48,22,45.8,35,13,37.1,83,35,42.2,0,0,0,0,20,20,20,0,20,20,27,20,74.1,1,16,-5,103,108,53,5,13,0.000,0,IND,BRO,2018-02-14 19:30:00,2018-02-15 19:30:00,20180214,20180215,,,,,,,28,27,29,7,14,4,15,3,0.241,0.286,0.2,25,15,14,10,11,5,0.6,0.714,0.455,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,2714.8,474.2,3117,547,114.82,115.35,114.48,122.31,2267.8,459.4,2683,547,118.31,119.07,114.16,117.33,False
